#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 8617, 1,    17.37, 5,   coast,   -7.60,  77200.00, 2235.30, 1536.95,    8.85, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,    17.38, 5,   coast,   -7.78,  77199.00, 2235.41, 1537.05,    8.78, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,    17.39, 5,   coast,   -7.96,  77199.00, 2235.41, 1537.05,    8.71, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,    17.40, 5,   coast,   -8.15,  77202.00, 2235.10, 1536.74,    8.64, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,    17.41, 5,   coast,   -8.16,  77196.00, 2235.72, 1537.36,    8.54, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.42, 5,   coast,   -8.33,  77204.00, 2234.89, 1536.53,    8.47, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.43, 5,   coast,   -8.50,  77197.00, 2235.62, 1537.26,    8.39, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,    17.44, 5,   coast,   -8.68,  77203.00, 2234.99, 1536.64,    8.30, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.45, 5,   coast,   -8.87,  77205.00, 2234.79, 1536.43,    8.22, 23.3, 9.47, 9.52, 9.50
6, 8617, 1,    17.46, 5,   coast,   -9.06,  77199.00, 2235.41, 1537.05,    8.13, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.47, 5,   coast,   -9.26,  77200.00, 2235.30, 1536.95,    8.04, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,    17.48, 5,   coast,   -9.46,  77199.00, 2235.41, 1537.05,    7.95, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.49, 5,   coast,   -9.67,  77199.00, 2235.41, 1537.05,    7.86, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,    17.50, 5,   coast,   -9.87,  77199.00, 2235.41, 1537.05,    7.77, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,    17.51, 5,   coast,   -9.87,  77196.00, 2235.72, 1537.36,    7.68, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,    17.52, 5,   coast,  -10.05,  77203.00, 2234.99, 1536.64,    7.59, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,    17.53, 5,   coast,  -10.23,  77198.00, 2235.51, 1537.15,    7.49, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.54, 5,   coast,  -10.42,  77196.00, 2235.72, 1537.36,    7.39, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,    17.55, 5,   coast,  -10.61,  77199.00, 2235.41, 1537.05,    7.29, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,    17.56, 5,   coast,  -10.80,  77200.00, 2235.30, 1536.95,    7.19, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,    17.57, 5,   coast,  -11.00,  77206.00, 2234.68, 1536.32,    7.08, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,    17.58, 5,   coast,  -11.20,  77201.00, 2235.20, 1536.84,    6.97, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,    17.59, 5,   coast,  -11.40,  77196.00, 2235.72, 1537.36,    6.86, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,    17.60, 5,   coast,  -11.60,  77200.00, 2235.30, 1536.95,    6.75, 23.3, 9.43, 9.49, 9.50
6, 8617, 1,    17.61, 5,   coast,  -11.57,  77200.00, 2235.30, 1536.95,    6.66, 23.3, 0.00, 9.49, 9.50
6, 8617, 1,    17.62, 5,   coast,  -11.73,  77194.00, 2235.93, 1537.57,    6.54, 23.3, 0.00, 9.50, 9.52
6, 8617, 1,    17.63, 5,   coast,  -11.90,  77218.00, 2233.44, 1535.08,    6.43, 23.3, 0.00, 9.47, 9.47
6, 8617, 1,    17.64, 5,   coast,  -12.06,  76490.00, 2309.24, 1610.88,    6.31, 23.1, 0.00, 9.46, 9.47
6, 8617, 1,    17.65, 5,   coast,  -12.23,  77018.00, 2254.20, 1555.85,    6.19, 23.3, 0.00, 9.47, 9.49
6, 8617, 1,    17.66, 5,   coast,  -12.41,  77190.00, 2236.34, 1537.98,    6.07, 23.3, 0.00, 9.50, 9.50
6, 8617, 1,    17.67, 5,   coast,  -12.58,  77194.00, 2235.93, 1537.57,    5.95, 23.3, 9.47, 9.52, 9.50
6, 8617, 1,    17.68, 5,   coast,  -12.75,  77195.00, 2235.82, 1537.47,    5.83, 23.3, 9.50, 9.53, 9.52
6, 8617, 1,    17.69, 5,   coast,  -12.92,  77192.00, 2236.13, 1537.78,    5.70, 23.3, 9.50, 9.49, 9.50
6, 8617, 1,    17.70, 5,   coast,  -13.09,  77202.00, 2235.10, 1536.74,    5.57, 23.3, 9.50, 9.50, 9.50
6, 8617, 1,    17.71, 6,  drogue,  -13.57,  77194.00, 2235.93, 1537.57,    4.93, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,    17.71, 6,  drogue,  -13.57,  77194.00, 2235.93, 1537.57,    4.93, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,    17.81, 6,  drogue,  -14.30,  77196.00, 2235.72, 1537.36,    3.65, 23.3, 9.43, 9.52, 9.52
6, 8617, 1,    17.91, 6,  drogue,  -14.51,  77197.00, 2235.62, 1537.26,    2.29, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,    18.01, 6,  drogue,  -14.37,  77206.00, 2234.68, 1536.32,    0.84, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,    18.11, 6,  drogue,  -14.05,  77191.00, 2236.24, 1537.88,   -0.62, 23.3, 9.44, 9.50, 9.52
6, 8617, 1,    18.21, 6,  drogue,  -13.66,  77141.00, 2241.43, 1543.07,   -2.12, 23.3, 9.41, 9.50, 9.50
6, 8617, 1,    18.31, 6,  drogue,  -12.90,  76697.00, 2287.63, 1589.27,   -3.54, 23.3, 9.34, 9.50, 9.50
6, 8617, 1,    18.41, 6,  drogue,  -11.86,  76968.00, 2259.40, 1561.04,   -4.86, 23.4, 9.26, 9.50, 9.52
6, 8617, 1,    18.51, 6,  drogue,  -10.61,  76896.00, 2266.89, 1568.54,   -6.08, 23.4, 9.19, 9.50, 9.50
6, 8617, 1,    18.61, 6,  drogue,   -9.22,  76944.00, 2261.90, 1563.54,   -7.19, 23.4, 9.11, 9.50, 9.50
6, 8617, 1,    18.71, 6,  drogue,   -7.73,  77113.00, 2244.33, 1545.98,   -8.11, 23.4, 9.05, 9.50, 9.50
6, 8617, 1,    18.81, 6,  drogue,   -6.20,  77363.00, 2218.41, 1520.05,   -8.87, 23.4, 8.97, 9.49, 9.50
6, 8617, 1,    18.91, 6,  drogue,   -4.66,  77418.00, 2212.71, 1514.36,   -9.49, 23.4, 8.93, 9.50, 9.50
6, 8617, 1,    19.01, 6,  drogue,   -3.13,  77249.00, 2230.22, 1531.86,   -9.98, 23.4, 8.88, 9.50, 9.50
6, 8617, 1,    19.11, 6,  drogue,   -1.65,  77173.00, 2238.11, 1539.75,  -10.29, 23.4, 8.82, 9.50, 9.50
6, 8617, 1,    19.21, 6,  drogue,   -0.28,  77184.00, 2236.96, 1538.61,  -10.42, 23.4, 8.78, 9.50, 9.50
6, 8617, 1,    19.31, 6,  drogue,    0.92,  77299.00, 2225.04, 1526.68,  -10.43, 23.4, 8.73, 9.50, 9.50
6, 8617, 1,    19.41, 6,  drogue,    1.85,  77387.00, 2215.92, 1517.56,  -10.29, 23.4, 8.67, 9.50, 9.50
6, 8617, 1,    19.51, 6,  drogue,    2.43,  77400.00, 2214.58, 1516.22,  -10.08, 23.4, 8.63, 9.50, 9.50
6, 8617, 1,    19.61, 6,  drogue,    2.62,  77390.00, 2215.61, 1517.25,   -9.72, 23.4, 8.56, 9.50, 9.50
6, 8617, 1,    19.71, 6,  drogue,    2.42,  77281.00, 2226.90, 1528.55,   -9.39, 23.4, 8.53, 9.52, 9.52
6, 8617, 1,    19.81, 6,  drogue,    1.95,  77225.00, 2232.71, 1534.35,   -9.09, 23.4, 8.49, 9.50, 9.52
6, 8617, 1,    19.91, 6,  drogue,    1.32,  77203.00, 2234.99, 1536.64,   -8.90, 23.4, 8.43, 9.49, 9.50
6, 8617, 1,    20.01, 6,  drogue,    0.65,  77252.00, 2229.91, 1531.55,   -8.73, 23.4, 8.41, 9.50, 9.50
6, 8617, 1,    20.11, 6,  drogue,    0.02,  77219.00, 2233.33, 1534.98,   -8.71, 23.4, 8.37, 9.52, 9.52
6, 8617, 1,    20.21, 6,  drogue,   -0.58,  77297.00, 2225.25, 1526.89,   -8.79, 23.4, 8.34, 9.52, 9.50
6, 8617, 1,    20.31, 6,  drogue,   -1.21,  77236.00, 2231.57, 1533.21,   -8.71, 23.4, 8.31, 9.52, 9.52
6, 8617, 1,    20.41, 6,  drogue,   -1.89,  77240.00, 2231.15, 1532.80,   -8.91, 23.4, 8.26, 9.52, 9.52
6, 8617, 1,    20.51, 6,  drogue,   -2.57,  77305.00, 2224.42, 1526.06,   -9.07, 23.4, 8.22, 9.50, 9.50
6, 8617, 1,    20.61, 6,  drogue,   -3.10,  77353.00, 2219.44, 1521.09,   -9.27, 23.4, 8.16, 9.52, 9.52
6, 8617, 1,    20.71, 6,  drogue,   -3.31,  77340.00, 2220.79, 1522.43,   -9.64, 23.4, 8.13, 9.52, 9.52
6, 8617, 1,    20.81, 6,  drogue,   -3.11,  77384.00, 2216.23, 1517.88,  -10.13, 23.4, 8.09, 9.52, 9.50
6, 8617, 1,    20.91, 6,  drogue,   -2.63,  77445.00, 2209.92, 1511.56,  -10.57, 23.4, 8.05, 9.50, 9.50
6, 8617, 1,    21.01, 6,  drogue,   -2.07,  77499.00, 2204.33, 1505.97,  -10.81, 23.4, 7.99, 9.50, 9.50
6, 8617, 1,    21.11, 6,  drogue,   -1.63,  77446.00, 2209.82, 1511.46,  -10.93, 23.4, 7.97, 9.50, 9.50
6, 8617, 1,    21.21, 6,  drogue,   -1.39,  77405.00, 2214.06, 1515.70,  -10.99, 23.4, 7.96, 9.52, 9.52
6, 8617, 1,    21.31, 6,  drogue,   -1.30,  77420.00, 2212.51, 1514.15,  -11.13, 23.4, 7.88, 9.50, 9.50
6, 8617, 1,    21.41, 6,  drogue,   -1.28,  77358.00, 2218.93, 1520.57,  -11.29, 23.4, 7.76, 9.52, 9.52
6, 8617, 1,    21.51, 6,  drogue,   -1.37,  77394.00, 2215.20, 1516.84,  -11.48, 23.4, 7.73, 9.50, 9.50
6, 8617, 1,    21.61, 6,  drogue,   -1.65,  77315.00, 2223.38, 1525.02,  -11.56, 23.4, 7.72, 9.50, 9.52
6, 8617, 1,    21.71, 6,  drogue,   -2.23,  77403.00, 2214.27, 1515.91,  -11.60, 23.4, 7.69, 9.52, 9.50
6, 8617, 1,    21.81, 6,  drogue,   -3.09,  77455.00, 2208.88, 1510.53,  -11.76, 23.4, 7.66, 9.52, 9.52
6, 8617, 1,    21.91, 6,  drogue,   -4.13,  77574.00, 2196.58, 1498.22,  -12.04, 23.4, 7.62, 9.52, 9.50
6, 8617, 1,    22.01, 6,  drogue,   -5.16,  77520.00, 2202.16, 1503.80,  -12.48, 23.4, 7.59, 9.52, 9.52
6, 8617, 1,    22.11, 6,  drogue,   -6.01,  77650.00, 2188.73, 1490.37,  -13.02, 23.4, 7.53, 9.49, 9.50
6, 8617, 1,    22.21, 6,  drogue,   -6.60,  77654.00, 2188.31, 1489.96,  -13.69, 23.4, 7.53, 9.52, 9.50
6, 8617, 1,    22.31, 6,  drogue,   -6.87,  77555.00, 2198.54, 1500.18,  -14.39, 23.4, 7.49, 9.52, 9.52
6, 8617, 1,    22.41, 6,  drogue,   -6.84,  77490.00, 2205.26, 1506.91,  -15.14, 23.4, 7.46, 9.50, 9.52
6, 8617, 1,    22.51, 6,  drogue,   -6.54,  77393.00, 2215.30, 1516.94,  -15.87, 23.4, 7.43, 9.50, 9.52
6, 8617, 1,    22.61, 6,  drogue,   -6.02,  77374.00, 2217.27, 1518.91,  -16.57, 23.4, 7.38, 9.52, 9.52
6, 8617, 1,    22.71, 6,  drogue,   -5.35,  77545.00, 2199.58, 1501.22,  -17.18, 23.4, 7.35, 9.50, 9.52
6, 8617, 1,    22.81, 6,  drogue,   -4.56,  77606.00, 2193.27, 1494.91,  -17.72, 23.4, 7.31, 9.50, 9.52
6, 8617, 1,    22.91, 6,  drogue,   -3.72,  77633.00, 2190.48, 1492.13,  -18.20, 23.4, 7.28, 9.50, 9.52
6, 8617, 1,    23.01, 6,  drogue,   -2.87,  77636.00, 2190.17, 1491.82,  -18.59, 23.4, 7.23, 9.50, 9.50
6, 8617, 1,    23.11, 6,  drogue,   -2.03,  77591.00, 2194.82, 1496.46,  -18.85, 23.4, 7.20, 9.52, 9.52
6, 8617, 1,    23.21, 6,  drogue,   -1.26,  77582.00, 2195.75, 1497.39,  -19.03, 23.4, 7.14, 9.50, 9.50
6, 8617, 1,    23.31, 6,  drogue,   -0.62,  77691.00, 2184.50, 1486.14,  -19.18, 23.4, 7.14, 9.50, 9.52
6, 8617, 1,    23.41, 6,  drogue,   -0.20,  77751.00, 2178.30, 1479.95,  -19.19, 23.4, 7.11, 9.52, 9.50
6, 8617, 1,    23.51, 6,  drogue,   -0.05,  77817.00, 2171.50, 1473.14,  -19.18, 23.4, 7.03, 9.50, 9.50
6, 8617, 1,    23.61, 6,  drogue,   -0.19,  77693.00, 2184.29, 1485.93,  -19.09, 23.4, 6.97, 9.50, 9.50
6, 8617, 1,    23.71, 6,  drogue,   -0.61,  77743.00, 2179.13, 1480.77,  -19.06, 23.4, 6.91, 9.50, 9.50
6, 8617, 1,    23.81, 6,  drogue,   -1.20,  77895.00, 2163.46, 1465.10,  -19.09, 23.4, 6.88, 9.50, 9.52
6, 8617, 1,    23.91, 6,  drogue,   -1.82,  77941.00, 2158.72, 1460.37,  -19.23, 23.4, 6.87, 9.52, 9.52
6, 8617, 1,    24.01, 6,  drogue,   -2.36,  77962.00, 2156.56, 1458.21,  -19.39, 23.4, 6.85, 9.50, 9.50
6, 8617, 1,    24.11, 6,  drogue,   -2.71,  77962.00, 2156.56, 1458.21,  -19.69, 23.4, 6.85, 9.50, 9.52
6, 8617, 1,    24.21, 6,  drogue,   -2.87,  77940.00, 2158.83, 1460.47,  -20.02, 23.4, 6.82, 9.50, 9.52
6, 8617, 1,    24.31, 6,  drogue,   -2.89,  77915.00, 2161.40, 1463.04,  -20.33, 23.4, 6.76, 9.50, 9.50
6, 8617, 1,    24.41, 6,  drogue,   -2.86,  77871.00, 2165.93, 1467.58,  -20.63, 23.4, 6.78, 9.50, 9.52
6, 8617, 1,    24.51, 6,  drogue,   -2.79,  77782.00, 2175.11, 1476.75,  -20.89, 23.4, 6.76, 9.50, 9.50
6, 8617, 1,    24.61, 6,  drogue,   -2.65,  77778.00, 2175.52, 1477.16,  -21.14, 23.4, 6.73, 9.50, 9.52
6, 8617, 1,    24.71, 6,  drogue,   -2.29,  77777.00, 2175.62, 1477.26,  -21.45, 23.4, 6.69, 9.50, 9.52
6, 8617, 1,    24.81, 6,  drogue,   -1.60,  77840.00, 2169.13, 1470.77,  -21.75, 23.4, 6.65, 9.50, 9.50
6, 8617, 1,    24.91, 6,  drogue,   -0.57,  77913.00, 2161.61, 1463.25,  -22.00, 23.4, 6.62, 9.50, 9.52
6, 8617, 1,    25.01, 6,  drogue,    0.74,  77967.00, 2156.05, 1457.69,  -22.15, 23.4, 6.59, 9.50, 9.50
6, 8617, 1,    25.11, 6,  drogue,    2.19,  78047.00, 2147.82, 1449.46,  -22.06, 23.4, 6.56, 9.50, 9.52
6, 8617, 1,    25.21, 6,  drogue,    3.63,  78165.00, 2135.69, 1437.33,  -21.79, 23.4, 6.55, 9.50, 9.52
6, 8617, 1,    25.31, 6,  drogue,    4.99,  78207.00, 2131.38, 1433.02,  -21.43, 23.4, 6.52, 9.52, 9.50
6, 8617, 1,    25.41, 6,  drogue,    6.17,  78162.00, 2136.00, 1437.64,  -20.93, 23.4, 6.44, 9.50, 9.50
6, 8617, 1,    25.51, 6,  drogue,    7.12,  78167.00, 2135.49, 1437.13,  -20.30, 23.4, 6.44, 9.52, 9.50
6, 8617, 1,    25.61, 6,  drogue,    7.76,  78185.00, 2133.64, 1435.28,  -19.49, 23.4, 6.41, 9.50, 9.50
6, 8617, 1,    25.71, 6,  drogue,    8.06,  78220.00, 2130.04, 1431.69,  -18.63, 23.4, 6.38, 9.50, 9.52
6, 8617, 1,    25.81, 6,  drogue,    7.98,  78267.00, 2125.22, 1426.86,  -17.80, 23.4, 6.35, 9.52, 9.52
6, 8617, 1,    25.91, 6,  drogue,    7.56,  78328.00, 2118.96, 1420.61,  -16.95, 23.4, 6.34, 9.50, 9.52
6, 8617, 1,    26.01, 6,  drogue,    6.83,  78371.00, 2114.56, 1416.20,  -16.13, 23.4, 6.29, 9.50, 9.50
6, 8617, 1,    26.11, 6,  drogue,    5.83,  78368.00, 2114.86, 1416.51,  -15.40, 23.4, 6.25, 9.50, 9.50
6, 8617, 1,    26.21, 6,  drogue,    4.62,  78345.00, 2117.22, 1418.86,  -14.78, 23.4, 6.22, 9.50, 9.50
6, 8617, 1,    26.31, 6,  drogue,    3.26,  78315.00, 2120.30, 1421.94,  -14.29, 23.4, 6.15, 9.52, 9.52
6, 8617, 1,    26.41, 6,  drogue,    1.79,  78252.00, 2126.76, 1428.40,  -13.97, 23.4, 6.14, 9.50, 9.50
6, 8617, 1,    26.51, 6,  drogue,    0.27,  78198.00, 2132.30, 1433.95,  -13.78, 23.4, 5.96, 9.49, 9.50
6, 8617, 1,    26.61, 6,  drogue,   -1.23,  78170.00, 2135.18, 1436.82,  -13.75, 23.4, 5.96, 9.50, 9.50
6, 8617, 1,    26.71, 6,  drogue,   -2.61,  78188.00, 2133.33, 1434.97,  -13.85, 23.4, 5.97, 9.50, 9.50
6, 8617, 1,    26.81, 6,  drogue,   -3.75,  78279.00, 2123.99, 1425.63,  -14.17, 23.4, 5.96, 9.52, 9.52
6, 8617, 1,    26.91, 6,  drogue,   -4.51,  78370.00, 2114.66, 1416.30,  -14.62, 23.4, 5.96, 9.52, 9.50
6, 8617, 1,    27.01, 6,  drogue,   -4.83,  78411.00, 2110.46, 1412.10,  -15.15, 23.4, 5.94, 9.50, 9.52
6, 8617, 1,    27.11, 6,  drogue,   -4.73,  78312.00, 2120.60, 1422.25,  -15.73, 23.4, 5.94, 9.52, 9.50
6, 8617, 1,    27.21, 6,  drogue,   -4.33,  78310.00, 2120.81, 1422.45,  -16.27, 23.4, 5.93, 9.50, 9.50
6, 8617, 1,    27.31, 6,  drogue,   -3.79,  78363.00, 2115.38, 1417.02,  -16.72, 23.4, 5.91, 9.50, 9.50
6, 8617, 1,    27.41, 6,  drogue,   -3.24,  78398.00, 2111.79, 1413.43,  -17.06, 23.4, 5.90, 9.50, 9.50
6, 8617, 1,    27.51, 6,  drogue,   -2.75,  78442.00, 2107.28, 1408.92,  -17.37, 23.4, 5.85, 9.52, 9.52
6, 8617, 1,    27.61, 6,  drogue,   -2.33,  78493.00, 2102.06, 1403.70,  -17.63, 23.4, 5.78, 9.50, 9.50
6, 8617, 1,    27.71, 6,  drogue,   -1.93,  78499.00, 2101.45, 1403.09,  -17.86, 23.4, 5.79, 9.50, 9.50
6, 8617, 1,    27.81, 6,  drogue,   -1.49,  78538.00, 2097.46, 1399.10,  -18.05, 23.4, 5.78, 9.50, 9.52
6, 8617, 1,    27.91, 6,  drogue,   -1.01,  78528.00, 2098.48, 1400.12,  -18.23, 23.4, 5.76, 9.52, 9.52
6, 8617, 1,    28.01, 6,  drogue,   -0.53,  78564.00, 2094.80, 1396.44,  -18.35, 23.4, 5.73, 9.50, 9.50
6, 8617, 1,    28.11, 6,  drogue,   -0.10,  78633.00, 2087.74, 1389.38,  -18.40, 23.4, 5.71, 9.50, 9.50
6, 8617, 1,    28.21, 6,  drogue,    0.20,  78653.00, 2085.70, 1387.34,  -18.35, 23.4, 5.70, 9.50, 9.50
6, 8617, 1,    28.31, 6,  drogue,    0.34,  78645.00, 2086.51, 1388.16,  -18.31, 23.4, 5.67, 9.50, 9.50
6, 8617, 1,    28.41, 6,  drogue,    0.34,  78650.00, 2086.00, 1387.65,  -18.25, 23.4, 5.67, 9.50, 9.52
6, 8617, 1,    28.51, 6,  drogue,    0.25,  78627.00, 2088.35, 1390.00,  -18.20, 23.4, 5.65, 9.50, 9.50
6, 8617, 1,    28.61, 6,  drogue,    0.15,  78570.00, 2094.18, 1395.82,  -18.16, 23.4, 5.64, 9.50, 9.50
6, 8617, 1,    28.71, 6,  drogue,    0.14,  78533.00, 2097.97, 1399.61,  -18.17, 23.4, 5.59, 9.50, 9.50
6, 8617, 1,    28.81, 6,  drogue,    0.25,  78630.00, 2088.05, 1389.69,  -18.18, 23.4, 5.35, 9.50, 9.50
6, 8617, 1,    28.91, 6,  drogue,    0.45,  78654.00, 2085.59, 1387.24,  -18.19, 23.4, 5.15, 9.50, 9.50
6, 8617, 1,    29.01, 6,  drogue,    0.64,  78671.00, 2083.86, 1385.50,  -18.19, 23.4, 5.11, 9.50, 9.50
6, 8617, 1,    29.11, 6,  drogue,    0.70,  78703.00, 2080.59, 1382.23,  -18.07, 23.4, 5.09, 9.50, 9.50
6, 8617, 1,    29.21, 6,  drogue,    0.59,  78660.00, 2084.98, 1386.62,  -17.91, 23.4, 5.05, 9.50, 9.52
6, 8617, 1,    29.31, 6,  drogue,    0.34,  78669.00, 2084.06, 1385.70,  -17.83, 23.4, 5.11, 9.52, 9.50
6, 8617, 1,    29.41, 6,  drogue,    0.01,  78757.00, 2075.07, 1376.72,  -17.80, 23.4, 5.14, 9.50, 9.50
6, 8617, 1,    29.51, 6,  drogue,   -0.35,  78884.00, 2062.12, 1363.76,  -17.83, 23.4, 5.17, 9.50, 9.52
6, 8617, 1,    29.61, 6,  drogue,   -0.73,  78913.00, 2059.16, 1360.80,  -17.88, 23.4, 5.18, 9.52, 9.52
6, 8617, 1,    29.71, 6,  drogue,   -1.17,  78970.00, 2053.35, 1355.00,  -17.91, 23.4, 5.18, 9.50, 9.50
6, 8617, 1,    29.81, 6,  drogue,   -1.66,  78976.00, 2052.74, 1354.39,  -18.00, 23.4, 5.14, 9.49, 9.50
6, 8617, 1,    29.91, 6,  drogue,   -2.16,  78970.00, 2053.35, 1355.00,  -18.14, 23.4, 5.15, 9.50, 9.50
6, 8617, 1,    30.01, 6,  drogue,   -2.58,  78943.00, 2056.10, 1357.75,  -18.39, 23.4, 5.15, 9.50, 9.50
6, 8617, 1,    30.11, 6,  drogue,   -2.83,  78888.00, 2061.71, 1363.35,  -18.72, 23.4, 5.11, 9.50, 9.50
6, 8617, 1,    30.21, 6,  drogue,   -2.84,  78835.00, 2067.11, 1368.76,  -19.00, 23.4, 5.12, 9.50, 9.50
6, 8617, 1,    30.31, 6,  drogue,   -2.61,  78907.00, 2059.77, 1361.42,  -19.32, 23.4, 5.11, 9.50, 9.52
6, 8617, 1,    30.41, 6,  drogue,   -2.18,  78931.00, 2057.33, 1358.97,  -19.64, 23.4, 5.09, 9.50, 9.52
6, 8617, 1,    30.51, 6,  drogue,   -1.60,  78951.00, 2055.29, 1356.93,  -19.93, 23.4, 5.06, 9.50, 9.50
6, 8617, 1,    30.61, 6,  drogue,   -0.93,  78955.00, 2054.88, 1356.52,  -20.05, 23.4, 5.05, 9.52, 9.50
6, 8617, 1,    30.71, 6,  drogue,   -0.17,  78966.00, 2053.76, 1355.40,  -20.12, 23.4, 5.03, 9.50, 9.50
6, 8617, 1,    30.81, 6,  drogue,    0.70,  78916.00, 2058.86, 1360.50,  -20.16, 23.4, 4.97, 9.50, 9.50
6, 8617, 1,    30.91, 6,  drogue,    1.70,  78918.00, 2058.65, 1360.29,  -20.16, 23.4, 4.90, 9.49, 9.50
6, 8617, 1,    31.01, 6,  drogue,    2.80,  79009.00, 2049.38, 1351.02,  -20.02, 23.4, 4.93, 9.50, 9.52
6, 8617, 1,    31.11, 6,  drogue,    3.89,  79028.00, 2047.45, 1349.09,  -19.75, 23.4, 4.90, 9.52, 9.52
6, 8617, 1,    31.21, 6,  drogue,    4.85,  79059.00, 2044.29, 1345.94,  -19.31, 23.4, 4.87, 9.52, 9.52
6, 8617, 1,    31.31, 6,  drogue,    5.59,  79202.00, 2029.75, 1331.39,  -18.76, 23.4, 4.85, 9.50, 9.50
6, 8617, 1,    31.41, 6,  drogue,    6.06,  79311.00, 2018.68, 1320.32,  -18.16, 23.4, 4.85, 9.52, 9.50
6, 8617, 1,    31.51, 6,  drogue,    6.31,  79351.00, 2014.62, 1316.26,  -17.53, 23.4, 4.84, 9.52, 9.52
6, 8617, 1,    31.61, 6,  drogue,    6.37,  79323.00, 2017.46, 1319.11,  -16.86, 23.4, 4.84, 9.50, 9.50
6, 8617, 1,    31.71, 6,  drogue,    6.27,  79276.00, 2022.23, 1323.88,  -16.20, 23.4, 4.82, 9.50, 9.52
6, 8617, 1,    31.81, 6,  drogue,    6.00,  79301.00, 2019.70, 1321.34,  -15.55, 23.4, 4.82, 9.50, 9.50
6, 8617, 1,    31.91, 6,  drogue,    5.54,  79338.00, 2015.94, 1317.58,  -14.94, 23.4, 4.82, 9.50, 9.50
6, 8617, 1,    32.01, 6,  drogue,    4.83,  79382.00, 2011.48, 1313.12,  -14.34, 23.4, 4.79, 9.50, 9.50
6, 8617, 1,    32.11, 6,  drogue,    3.87,  79366.00, 2013.10, 1314.74,  -13.81, 23.4, 4.82, 9.50, 9.50
6, 8617, 1,    32.21, 6,  drogue,    2.69,  79215.00, 2028.43, 1330.07,  -13.35, 23.4, 4.81, 9.50, 9.50
6, 8617, 1,    32.31, 6,  drogue,    1.39,  79277.00, 2022.13, 1323.77,  -13.06, 23.4, 4.79, 9.50, 9.50
6, 8617, 1,    32.41, 6,  drogue,    0.11,  79272.00, 2022.64, 1324.28,  -12.92, 23.4, 4.73, 9.52, 9.50
6, 8617, 1,    32.51, 6,  drogue,   -1.05,  79264.00, 2023.45, 1325.10,  -12.97, 23.4, 4.73, 9.50, 9.52
6, 8617, 1,    32.61, 6,  drogue,   -2.02,  79121.00, 2037.99, 1339.63,  -13.11, 23.4, 4.71, 9.50, 9.52
6, 8617, 1,    32.71, 6,  drogue,   -2.80,  79217.00, 2028.23, 1329.87,  -13.34, 23.4, 4.70, 9.50, 9.50
6, 8617, 1,    32.81, 6,  drogue,   -3.43,  79252.00, 2024.67, 1326.31,  -13.64, 23.4, 4.68, 9.50, 9.52
6, 8617, 1,    32.91, 6,  drogue,   -3.94,  79378.00, 2011.88, 1313.52,  -14.00, 23.4, 4.68, 9.50, 9.50
6, 8617, 1,    33.01, 6,  drogue,   -4.34,  79372.00, 2012.49, 1314.13,  -14.42, 23.4, 4.67, 9.50, 9.52
6, 8617, 1,    33.11, 6,  drogue,   -4.58,  79378.00, 2011.88, 1313.52,  -14.86, 23.4, 4.62, 9.50, 9.50
6, 8617, 1,    33.21, 6,  drogue,   -4.59,  79390.00, 2010.67, 1312.31,  -15.33, 23.4, 4.64, 9.50, 9.50
6, 8617, 1,    33.31, 6,  drogue,   -4.30,  79442.00, 2005.39, 1307.03,  -15.85, 23.4, 4.61, 9.50, 9.50
6, 8617, 1,    33.41, 6,  drogue,   -3.73,  79475.00, 2002.05, 1303.69,  -16.37, 23.4, 4.61, 9.50, 9.50
6, 8617, 1,    33.51, 6,  drogue,   -2.98,  79511.00, 1998.40, 1300.04,  -16.82, 23.4, 4.61, 9.50, 9.52
6, 8617, 1,    33.61, 6,  drogue,   -2.19,  79567.00, 1992.73, 1294.37,  -17.10, 23.4, 4.58, 9.50, 9.50
